codigo_vaga,ultimo_salario_candidato,nivel_candidato,formacao_candidato,cidade_candidato,nivel_ingles_candidato,nivel_espanhol_candidato,mediana_teste_logica_candidato,mediana_teste_outros_candidato,cargo_vaga,nivel_vaga,formacao_vaga,aprovado_vaga
6,3,2,2,8,3.0,0.0,6.0,5.699999809265137,0,0,1,0
6,2,1,2,0,4.0,0.0,5.320000171661377,8.25,0,0,1,0
6,2,2,2,0,3.0,1.0,5.989999771118164,8.300000190734863,0,0,1,0
6,1,2,2,0,3.0,3.0,7.320000171661377,7.0,0,0,1,0
6,1,2,2,0,4.0,1.0,6.0,9.0,0,0,1,0
6,1,4,2,1,3.0,0.0,7.320000171661377,6.200000047683716,0,0,1,0
6,1,3,2,3,0.0,0.0,0.0,6.5,0,0,1,0
6,1,3,2,0,4.0,0.0,7.989999771118164,6.199999809265137,0,0,1,0
6,1,1,3,8,3.0,2.0,5.328000068664551,3.700000047683716,0,0,1,0
6,4,5,2,0,3.0,1.0,6.670000076293945,8.650000095367432,0,0,1,0
6,4,1,2,1,4.0,1.0,7.320000171661377,4.800000190734863,0,0,1,0
6,4,9,2,0,4.0,1.0,8.0,7.400000095367432,0,0,1,0
6,3,3,2,0,3.0,0.0,6.659999847412109,4.300000190734863,0,0,1,0
6,2,1,2,0,4.0,2.0,8.0,6.5,0,0,1,0
6,2,1,3,3,3.0,1.0,9.329999923706055,7.0,0,0,1,0
6,4,5,2,4,4.0,1.0,5.599999904632568,6.699999809265137,0,0,1,1
6,1,2,2,3,3.0,0.0,8.0,7.0,0,0,1,0
6,1,4,2,3,4.0,1.0,3.0,5.100000023841858,0,0,1,0
6,2,5,2,0,2.0,1.0,6.5,5.200000047683716,0,0,1,0
6,4,2,2,0,4.0,0.0,6.789999961853027,8.300000190734863,0,0,1,0
6,1,9,2,3,3.0,1.0,8.664999961853027,8.199999809265137,0,0,1,0
6,1,2,2,1,4.0,0.0,7.340000152587891,4.849999904632568,0,0,1,0
6,2,2,2,1,3.0,1.0,8.0,9.299999713897705,0,0,1,0
6,2,2,2,0,4.0,1.0,8.0,9.300000190734863,0,0,1,0
6,2,2,2,0,4.0,2.0,6.0,7.199999809265137,0,0,1,0
6,3,4,2,0,3.0,3.0,5.0,6.300000190734863,0,0,1,0
6,2,2,2,0,3.0,0.0,9.329999923706055,1.075,0,0,1,0
6,2,1,2,0,2.0,1.0,5.4649999141693115,4.199999809265137,0,0,1,0
6,1,2,3,0,3.0,1.0,7.989999771118164,5.599999904632568,0,0,1,0
6,1,3,2,0,3.0,0.0,6.6650002002716064,6.0,0,0,1,0
6,1,2,2,0,4.0,1.0,7.599999904632568,9.0,0,0,1,0
6,2,1,3,0,4.0,3.0,0.0,7.199999809265137,0,0,1,0
6,4,1,3,3,3.0,0.0,7.0,8.650000095367432,0,0,1,0
6,4,1,3,6,4.0,3.0,6.0,6.5,0,0,1,0
6,2,2,2,6,4.0,1.0,8.329999923706055,10.0,0,0,1,0
6,1,1,2,0,4.0,1.0,7.340000152587891,9.0,0,0,1,0
6,1,4,2,3,4.0,0.0,5.5,7.5,0,0,1,0
6,4,3,2,4,4.0,0.0,7.320000171661377,6.0,0,0,1,0
6,1,4,2,0,4.0,1.0,6.659999847412109,6.400000095367432,0,0,1,0
6,2,2,2,4,3.0,0.0,7.329999923706055,9.300000190734863,0,0,1,0
6,1,1,3,0,4.0,2.0,6.659999847412109,6.300000190734863,0,0,1,0
6,1,1,3,3,4.0,2.0,9.0,8.600000381469727,0,0,1,0
6,1,1,2,1,3.0,2.0,8.0,5.100000023841858,0,0,1,0
6,2,4,2,3,2.0,0.0,4.835000038146973,5.599999904632568,0,0,1,0
6,3,1,3,7,4.0,2.0,6.0,4.5,0,0,1,0
6,1,2,2,1,3.0,2.0,6.496999979019165,5.0,0,0,1,0
6,2,1,2,0,4.0,2.0,6.679999828338623,6.400000095367432,0,0,1,0
6,1,1,2,13,3.0,1.0,6.010000228881836,6.0,0,0,1,0
6,1,2,2,0,3.0,1.0,9.349999904632568,7.849999904632568,0,0,1,0
6,2,2,2,1,4.0,3.0,8.010000228881836,10.0,0,0,1,0
6,4,1,3,0,3.0,1.0,4.659999847412109,6.700000047683716,0,0,1,0
6,1,2,2,0,3.0,1.0,5.3450000286102295,6.699999809265137,0,0,1,0
6,1,4,2,3,4.0,0.0,3.7899999618530273,2.5,0,0,1,0
6,3,1,2,0,3.0,2.0,4.659999847412109,6.699999809265137,0,0,1,0
6,3,1,2,15,4.0,4.0,8.329999923706055,5.900000095367432,0,0,1,0
6,1,9,2,0,4.0,1.0,6.659999847412109,9.0,0,0,1,0
6,5,5,3,3,4.0,1.0,4.0,6.150000095367432,0,0,1,0
6,3,2,2,0,4.0,1.0,6.0,2.5,0,0,1,0
6,1,3,2,1,4.0,1.0,6.0,7.099999904632568,0,0,1,0
6,1,3,2,0,3.0,3.0,7.329999923706055,6.0,0,0,1,0
6,4,1,2,0,4.0,1.0,6.650000095367432,7.199999809265137,0,0,1,0
6,1,2,3,3,4.0,3.0,7.0,7.5,0,0,1,0
6,1,1,2,0,3.0,0.0,9.329999923706055,7.199999809265137,0,0,1,0
6,1,2,3,0,4.0,0.0,6.5,5.75,0,0,1,0
6,1,3,2,0,3.0,1.0,5.989999771118164,5.900000095367432,0,0,1,0
6,4,5,2,3,0.0,0.0,6.650000095367432,4.099999904632568,0,0,1,0
6,1,6,2,0,3.0,1.0,7.320000171661377,6.349999904632568,0,0,1,0
6,3,1,2,0,4.0,2.0,9.0,5.849999904632568,0,0,1,0
6,4,6,2,0,3.0,0.0,5.6499998569488525,9.0,0,0,1,0
6,1,3,2,3,4.0,0.0,5.6549999713897705,7.199999809265137,0,0,1,0
6,3,3,2,3,4.0,0.0,7.340000152587891,6.300000190734863,0,0,1,0
6,1,4,2,0,4.0,1.0,8.0,4.875,0,0,1,0
6,1,2,2,6,3.0,0.0,8.0,6.400000095367432,0,0,1,0
6,1,2,2,1,2.0,1.0,7.320000171661377,8.199999809265137,0,0,1,0
6,2,2,2,0,3.0,1.0,6.659999847412109,4.599999904632568,0,0,1,0
6,4,5,2,9,2.0,4.0,6.659999847412109,4.849999904632568,0,0,1,0
6,3,5,2,3,4.0,3.0,6.010000228881836,4.699999809265137,0,0,1,0
6,1,2,2,3,4.0,0.0,7.0,8.0,0,0,1,1
6,1,2,2,3,2.0,1.0,7.329999923706055,4.575000047683716,0,0,1,0
6,1,1,2,1,3.0,2.0,5.980000019073486,6.5,0,0,1,0
6,2,4,2,3,4.0,2.0,2.6649999618530273,4.0,0,0,1,0
6,1,2,2,5,3.0,0.0,4.670000076293945,6.699999809265137,0,0,1,0
6,1,2,2,5,4.0,0.0,6.659999847412109,4.200000047683716,0,0,1,0
6,2,2,3,0,4.0,1.0,8.0,4.900000095367432,0,0,1,0
6,1,1,2,3,4.0,0.0,6.0,8.199999809265137,0,0,1,0
6,1,2,2,0,4.0,1.0,8.0,7.400000095367432,0,0,1,0
6,1,2,2,3,4.0,0.0,6.650000095367432,8.199999809265137,0,0,1,0
6,1,2,2,3,4.0,1.0,7.990000247955322,8.5,0,0,1,0
6,4,1,3,0,3.0,1.0,6.5,7.5,0,0,1,0
6,2,2,2,4,0.0,0.0,0.0,1.7000000476837158,0,0,1,0
6,5,3,2,0,4.0,4.0,6.0,8.0,0,0,1,0
6,3,2,2,0,4.0,0.0,7.989999771118164,5.549999952316284,0,0,1,0
6,1,2,2,3,3.0,2.0,4.670000076293945,6.400000095367432,0,0,1,0
6,1,3,2,3,4.0,4.0,4.659999847412109,7.199999809265137,0,0,1,0
6,1,2,2,3,4.0,1.0,5.320000171661377,6.300000190734863,0,0,1,0
6,1,2,3,6,3.0,0.0,8.010000228881836,5.650000095367432,0,0,1,0
6,1,2,2,11,4.0,0.0,7.599999904632568,6.699999809265137,0,0,1,0
6,1,2,2,0,4.0,2.0,7.799999952316284,6.400000095367432,0,0,1,0
6,1,6,2,3,4.0,0.0,5.980000019073486,9.199999809265137,0,0,1,0
6,1,4,3,1,2.0,0.0,7.994999885559082,6.799999952316284,0,0,1,0
6,4,1,2,0,4.0,0.0,7.329999923706055,7.5,0,0,1,0
6,2,4,2,0,2.0,0.0,0.0,7.5,0,0,1,0
6,2,2,2,0,2.0,1.0,0.0,3.9000000953674316,0,0,1,0
6,1,2,2,0,3.0,0.0,7.329999923706055,9.0,0,0,1,0
6,1,1,2,1,4.0,1.0,7.66129994392395,7.0,0,0,1,0
6,2,4,2,1,4.0,4.0,6.659999847412109,8.5,0,0,1,0
6,1,2,2,1,3.0,4.0,9.329999923706055,8.399999618530273,0,0,1,0
6,1,1,2,6,4.0,2.0,8.831000089645386,8.0,0,0,1,1
6,1,2,2,0,3.0,1.0,7.989999771118164,6.699999809265137,0,0,1,0
6,2,1,2,3,4.0,2.0,8.0,9.199999809265137,0,0,1,0
6,1,2,2,0,4.0,4.0,8.65999984741211,8.0,0,0,1,1
6,2,2,2,3,4.0,1.0,6.659999847412109,8.0,0,0,1,0
6,1,5,2,0,3.0,1.0,7.320000171661377,8.5,0,0,1,0
6,1,9,2,4,3.0,0.0,7.599999904632568,8.325000047683716,0,0,1,0
6,2,2,2,3,4.0,2.0,6.865000009536743,5.099999904632568,0,0,1,0
6,4,2,2,3,4.0,3.0,6.829999923706055,6.549999952316284,0,0,1,0
6,5,1,2,0,4.0,1.0,5.980000019073486,6.400000095367432,0,0,1,0
6,2,6,2,0,4.0,2.0,6.400000095367432,4.699999809265137,0,0,1,0
6,1,2,2,0,3.0,2.0,8.0,3.922499990463257,0,0,1,0
6,1,2,2,0,4.0,0.0,3.990000009536743,8.199999809265137,0,0,1,0
6,1,2,2,1,4.0,0.0,6.670000076293945,6.099999904632568,0,0,1,0
6,3,2,2,0,4.0,0.0,6.659999847412109,6.199999809265137,0,0,1,0
6,1,1,2,0,4.0,0.0,7.989999771118164,6.049999952316284,0,0,1,0
6,1,2,2,7,3.0,2.0,5.735000133514404,4.549999952316284,0,0,1,0
6,1,1,2,0,4.0,2.0,6.0,4.599999904632568,0,0,1,0
6,2,2,2,1,4.0,0.0,8.0,8.5,0,0,1,0
6,4,1,2,0,3.0,4.0,0.0,4.8500001430511475,0,0,1,0
6,2,4,2,0,1.0,3.0,7.340000152587891,6.599999904632568,0,0,1,0
6,1,2,2,0,4.0,0.0,6.659999847412109,8.900000095367432,0,0,1,0
6,1,1,2,0,3.0,2.0,6.659999847412109,8.0,0,0,1,1
6,2,4,2,3,3.0,1.0,5.864000082015991,6.5,0,0,1,0
6,3,4,2,5,4.0,0.0,9.170000076293945,7.400000095367432,0,0,1,0
6,1,4,2,3,4.0,1.0,8.670000076293945,9.199999809265137,0,0,1,0
6,5,1,3,0,3.0,0.0,6.0,6.950000047683716,0,0,1,0
6,3,1,2,5,3.0,2.0,7.0,8.199999809265137,0,0,1,0
6,5,1,2,0,3.0,1.0,7.664999961853027,4.607499980926514,0,0,1,1
6,1,2,2,0,3.0,2.0,8.670000076293945,1.05,0,0,1,1
6,3,3,2,0,4.0,1.0,7.329999923706055,5.75,0,0,1,0
6,2,3,2,1,3.0,3.0,7.329999923706055,7.0,0,0,1,0
6,2,5,3,0,4.0,2.0,7.320000171661377,2.299999952316284,0,0,1,0
6,1,2,2,0,3.0,0.0,6.659999847412109,6.599999904632568,0,0,1,0
6,1,2,2,1,1.0,0.0,4.659999847412109,5.599999904632568,0,0,1,0
6,4,5,3,5,3.0,0.0,6.5,7.599999904632568,0,0,1,0
6,4,1,2,0,3.0,1.0,5.989999771118164,5.900000095367432,0,0,1,0
6,1,2,2,1,3.0,2.0,6.849999904632568,8.0,0,0,1,0
6,1,2,2,3,4.0,1.0,5.329999923706055,8.0,0,0,1,0
6,4,1,2,1,3.0,1.0,8.0,7.400000095367432,0,0,1,0
6,2,2,2,0,4.0,3.0,6.659999847412109,8.199999809265137,0,0,1,0
6,2,1,2,0,4.0,0.0,7.460000038146973,7.0,0,0,1,1
6,1,5,2,3,4.0,2.0,7.340000152587891,8.199999809265137,0,0,1,0
6,2,4,2,0,4.0,1.0,6.670000076293945,5.349999904632568,0,0,1,0
6,1,1,2,0,3.0,0.0,8.579999923706055,6.599999904632568,0,0,1,0
6,1,2,2,1,4.0,2.0,7.989999771118164,8.5,0,0,1,0
6,1,3,2,0,4.0,2.0,7.989999771118164,10.0,0,0,1,0
6,1,2,2,3,3.0,1.0,6.985000133514404,5.699999809265137,0,0,1,0
6,1,2,2,0,3.0,1.0,8.0,7.099999904632568,0,0,1,0
6,3,1,2,0,4.0,2.0,8.670000076293945,8.0,0,0,1,0
6,1,1,3,1,4.0,0.0,5.5,7.349999904632568,0,0,1,0
6,1,2,3,3,4.0,1.0,8.0,5.0,0,0,1,0
6,5,1,2,3,4.0,0.0,6.659999847412109,9.099999904632568,0,0,1,0
6,1,1,2,0,3.0,1.0,6.829999923706055,6.5,0,0,1,0
6,2,4,2,0,4.0,1.0,7.0,5.450000047683716,0,0,1,0
6,2,2,3,7,4.0,0.0,6.0,8.099999904632568,0,0,1,0
6,1,1,2,0,2.0,0.0,6.650000095367432,7.0,0,0,1,0
6,3,1,2,6,3.0,2.0,3.0,10.0,0,0,1,0
6,1,2,2,3,3.0,2.0,5.340000152587891,7.450000047683716,0,0,1,0
6,3,3,2,1,4.0,1.0,8.0,8.199999809265137,0,0,1,0
6,4,1,2,0,4.0,2.0,7.989999771118164,8.349999904632568,0,0,1,0
6,1,5,2,0,4.0,3.0,6.659999847412109,7.400000095367432,0,0,1,0
6,1,2,2,10,2.0,0.0,6.5,6.400000095367432,0,0,1,0
6,1,2,2,6,4.0,1.0,6.659999847412109,7.5,0,0,1,0
6,4,1,3,0,4.0,1.0,7.320000171661377,7.099999904632568,0,0,1,0
6,1,2,2,9,4.0,2.0,7.5,7.199999809265137,0,0,1,0
6,4,3,2,0,4.0,2.0,6.670000076293945,8.199999809265137,0,0,1,0
6,1,4,2,3,0.0,0.0,8.579999923706055,8.300000190734863,0,0,1,0
6,1,2,2,1,4.0,1.0,6.650000095367432,8.399999618530273,0,0,1,0
6,1,2,2,0,4.0,0.0,6.659999847412109,6.400000095367432,0,0,1,0
6,1,5,2,1,4.0,1.0,7.679999828338623,9.199999809265137,0,0,1,0
6,1,5,2,3,3.0,1.0,7.460000038146973,5.5,0,0,1,0
6,2,2,2,0,4.0,1.0,7.329999923706055,6.699999809265137,0,0,1,0
6,3,1,2,0,3.0,0.0,0.0,3.1000000834465027,0,0,1,0
6,3,3,2,0,3.0,3.0,8.0,5.599999904632568,0,0,1,0
6,1,2,2,3,3.0,1.0,6.659999847412109,8.0,0,0,1,0
6,4,1,2,3,4.0,1.0,7.989999771118164,7.199999809265137,0,0,1,0
6,2,2,2,3,3.0,1.0,7.664999961853027,6.699999809265137,0,0,1,0
6,1,7,2,0,3.0,4.0,7.989999771118164,8.0,0,0,1,0
6,2,2,3,3,4.0,2.0,0.0,10.0,0,0,1,0
6,2,1,2,0,3.0,1.0,4.650000095367432,5.799999952316284,0,0,1,0
6,1,2,2,3,3.0,0.0,7.260000228881836,4.199999809265137,0,0,1,0
6,2,4,2,0,1.0,1.0,5.989999771118164,5.0,0,0,1,0
6,2,2,2,0,3.0,1.0,0.0,6.199999809265137,0,0,1,0
6,1,2,2,4,3.0,1.0,7.329999923706055,1.2599999904632568,0,0,1,0
6,1,2,2,0,4.0,0.0,4.5,2.75,0,0,1,0
6,1,2,2,1,3.0,2.0,6.0,8.0,0,0,1,0
6,2,2,2,0,3.0,1.0,6.659999847412109,6.299999952316284,0,0,1,0
6,5,7,3,0,4.0,2.0,7.325000047683716,4.950000047683716,0,0,1,0
6,5,3,3,0,4.0,3.0,7.340000152587891,6.099999904632568,0,0,1,0
6,1,2,2,0,3.0,1.0,7.0,8.199999809265137,0,0,1,0
6,4,3,2,3,4.0,4.0,7.0,7.5,0,0,1,0
6,1,2,2,0,3.0,1.0,9.0,6.0,0,0,1,0
6,8,1,2,0,4.0,1.0,6.650000095367432,1.975,0,0,1,0
6,1,4,2,3,3.0,3.0,7.170000076293945,7.25,0,0,1,0
6,4,1,2,0,4.0,1.0,6.0,6.1000001430511475,0,0,1,0
6,3,6,2,0,3.0,0.0,7.320000171661377,1.3,0,0,1,0
6,3,1,2,3,3.0,0.0,3.990000009536743,5.900000095367432,0,0,1,0
6,2,2,2,0,3.0,0.0,5.989999771118164,4.5474999904632565,0,0,1,0
6,1,2,2,0,3.0,0.0,7.289999961853027,10.0,0,0,1,0
6,1,2,2,0,3.0,2.0,7.320000171661377,7.0,0,0,1,0
6,4,1,2,0,4.0,2.0,7.989999771118164,7.0,0,0,1,0
6,1,2,2,0,3.0,0.0,8.579999923706055,9.349999904632568,0,0,1,0
6,2,2,3,1,4.0,0.0,6.650000095367432,5.400000095367432,0,0,1,0
6,1,4,3,0,0.0,0.0,0.0,2.5,0,0,1,0
6,1,2,2,0,2.0,0.0,8.0,2.9000000953674316,0,0,1,0
6,2,2,2,3,4.0,3.0,5.629999876022339,5.5,0,0,1,0
6,3,2,2,0,3.0,0.0,8.5,8.0,0,0,1,1
6,4,2,2,0,3.0,0.0,9.329999923706055,9.199999809265137,0,0,1,0
6,4,5,2,1,3.0,1.0,4.0,1.6975000023841857,0,0,1,0
6,5,1,3,0,4.0,0.0,8.579999923706055,6.599999904632568,0,0,1,0
6,1,5,2,0,4.0,1.0,7.199999809265137,9.0,0,0,1,1
6,1,6,2,3,3.0,2.0,7.920000076293945,8.5,0,0,1,0
6,2,4,2,3,3.0,0.0,6.164999961853027,3.799999952316284,0,0,1,0
6,4,1,2,3,4.0,2.0,7.989999771118164,7.199999809265137,0,0,1,0
6,2,2,2,1,4.0,1.0,7.989999771118164,9.300000190734863,0,0,1,0
6,1,2,3,6,4.0,0.0,5.699999809265137,6.599999904632568,0,0,1,0
6,5,3,2,0,3.0,2.0,6.659999847412109,8.599999904632568,0,0,1,0
6,1,2,2,3,4.0,0.0,3.85,8.5,0,0,1,1
6,1,1,2,0,4.0,2.0,0.0,9.199999809265137,0,0,1,1
6,1,4,2,3,3.0,3.0,7.320000171661377,5.199999809265137,0,0,1,0
6,1,2,2,0,3.0,0.0,8.005000114440918,8.199999809265137,0,0,1,0
6,1,1,2,1,4.0,2.0,7.329999923706055,9.0,0,0,1,0
6,5,3,3,0,3.0,1.0,7.320000171661377,7.199999809265137,0,0,1,0
6,1,4,2,1,4.0,1.0,6.200000047683716,6.300000190734863,0,0,1,0
6,2,2,2,0,3.0,1.0,6.46399998664856,5.900000095367432,0,0,1,0
6,1,2,2,6,4.0,2.0,8.0,7.0,0,0,1,0
6,1,2,2,2,4.0,1.0,4.6620001792907715,5.099999904632568,0,0,1,0
6,1,1,2,1,4.0,0.0,8.0,5.0,0,0,1,0
6,4,1,3,6,4.0,1.0,6.670000076293945,3.799999952316284,0,0,1,0
6,1,2,2,3,3.0,1.0,5.320000171661377,7.700000047683716,0,0,1,0
6,1,2,2,6,3.0,0.0,8.0,8.5,0,0,1,0
6,1,1,2,0,4.0,2.0,7.329999923706055,9.199999809265137,0,0,1,1
6,1,1,2,0,4.0,0.0,8.0,5.400000095367432,0,0,1,0
6,1,3,2,0,3.0,1.0,6.659999847412109,6.5,0,0,1,0
6,1,1,2,1,3.0,0.0,7.340000152587891,8.0,0,0,1,0
6,1,2,2,0,3.0,4.0,8.0,9.0,0,0,1,0
6,1,2,2,4,4.0,2.0,6.659999847412109,10.0,0,0,1,1
6,2,2,2,0,4.0,3.0,9.0,8.199999809265137,0,0,1,0
6,1,1,2,0,3.0,3.0,6.659999847412109,9.150000095367432,0,0,1,0
6,1,2,2,5,3.0,0.0,4.659999847412109,8.5,0,0,1,0
6,3,1,2,8,4.0,1.0,8.0,8.199999809265137,0,0,1,1
6,1,2,2,0,4.0,0.0,7.5,7.650000095367432,0,0,1,0
6,3,1,2,0,3.0,2.0,7.099999904632568,5.549999952316284,0,0,1,0
6,3,1,3,13,4.0,1.0,8.670000076293945,5.849999904632568,0,0,1,0
6,4,1,3,3,4.0,0.0,7.329999923706055,8.0,0,0,1,0
6,3,5,2,0,3.0,1.0,6.0,5.800000190734863,0,0,1,0
6,1,2,2,0,4.0,1.0,9.119999885559082,10.0,0,0,1,0
6,4,1,2,3,4.0,0.0,6.670000076293945,8.599999904632568,0,0,1,0
6,2,4,2,5,4.0,0.0,4.6620001792907715,7.599999904632568,0,0,1,0
6,5,4,2,3,3.0,1.0,7.329999923706055,6.0,0,0,1,0
6,4,4,2,1,4.0,2.0,8.0,10.0,0,0,1,0
6,4,1,2,0,3.0,2.0,4.989999890327454,4.5,0,0,1,0
6,3,1,2,0,4.0,1.0,6.659999847412109,6.400000095367432,0,0,1,0
6,1,2,2,0,2.0,1.0,3.990000009536743,7.0,0,0,1,0
6,3,2,3,3,3.0,1.0,7.340000152587891,6.699999809265137,0,0,1,0
6,1,2,2,0,3.0,1.0,7.599999904632568,5.199999809265137,0,0,1,0
6,1,8,2,11,4.0,0.0,6.0,6.400000095367432,0,0,1,0
6,1,4,2,3,2.0,0.0,7.0,3.5999999046325684,0,0,1,0
6,1,2,2,3,2.0,1.0,5.299999952316284,6.5,0,0,1,0
6,1,2,2,0,4.0,0.0,0.0,8.099999904632568,0,0,1,0
6,2,2,2,3,4.0,2.0,6.03000020980835,2.509999990463257,0,0,1,0
6,2,2,2,0,4.0,0.0,6.0,8.199999809265137,0,0,1,0
6,1,1,2,0,0.0,0.0,8.0,7.0,0,0,1,0
6,1,2,2,8,4.0,1.0,6.670000076293945,7.599999904632568,0,0,1,0
6,1,1,2,0,3.0,1.0,8.399999618530273,3.2,0,0,1,0
6,3,1,2,0,2.0,2.0,7.320000171661377,6.450000047683716,0,0,1,0
6,4,1,2,0,3.0,2.0,7.920000076293945,7.5,0,0,1,1
6,1,3,2,0,4.0,0.0,8.0,6.699999809265137,0,0,1,0
6,2,2,2,3,3.0,2.0,8.65999984741211,9.75,0,0,1,0
6,1,2,2,3,2.0,1.0,6.7250001430511475,5.0,0,0,1,0
6,3,1,3,10,2.0,1.0,6.659999847412109,8.199999809265137,0,0,1,0
6,1,6,2,1,1.0,0.0,0.0,1.399999976158142,0,0,1,0
6,1,9,2,0,0.0,0.0,0.0,3.950000047683716,0,0,1,0
6,1,3,2,0,4.0,1.0,8.670000076293945,8.0,0,0,1,0
6,1,4,2,12,2.0,0.0,5.329999923706055,10.0,0,0,1,0
6,3,2,2,4,4.0,1.0,6.659999847412109,7.75,0,0,1,0
6,1,1,2,11,4.0,0.0,7.505000114440918,8.0,0,0,1,1
6,1,1,2,14,2.0,1.0,6.010000228881836,7.199999809265137,0,0,1,0
6,3,1,2,0,4.0,1.0,8.170000076293945,6.699999809265137,0,0,1,0
6,3,4,2,1,2.0,2.0,0.0,3.200000047683716,0,0,1,0
6,1,4,2,3,4.0,2.0,7.164999961853027,4.75,0,0,1,0
6,4,3,3,9,3.0,1.0,6.650000095367432,5.0,0,0,1,0
6,3,2,2,0,4.0,2.0,7.320000171661377,8.0,0,0,1,0
6,3,2,2,0,3.0,1.0,6.659999847412109,7.400000095367432,0,0,1,0
6,2,2,2,0,3.0,1.0,6.735000133514404,6.699999809265137,0,0,1,0
6,1,1,2,0,4.0,3.0,6.599999904632568,9.199999809265137,0,0,1,0
6,1,5,3,0,4.0,0.0,8.657999992370605,8.199999809265137,0,0,1,0
6,1,2,2,1,4.0,1.0,0.0,4.0,0,0,1,0
6,1,2,2,5,4.0,0.0,5.989999771118164,7.699999809265137,0,0,1,0
6,1,1,2,5,0.0,0.0,0.0,9.0,0,0,1,0
6,1,2,3,0,2.0,1.0,0.0,4.0,0,0,1,0
6,4,4,2,1,1.0,0.0,7.320000171661377,6.400000095367432,0,0,1,0
6,2,2,2,12,4.0,0.0,6.659999847412109,8.0,0,0,1,0
6,2,2,2,3,2.0,0.0,7.494999885559082,7.299999952316284,0,0,1,0
6,3,1,2,3,4.0,1.0,7.340000152587891,6.300000190734863,0,0,1,0
6,1,2,3,1,3.0,0.0,7.329999923706055,6.400000095367432,0,0,1,0
6,4,1,2,0,1.0,0.0,9.0,6.0,0,0,1,0
6,3,1,2,7,4.0,2.0,7.333000183105469,10.0,0,0,1,0
6,1,6,2,0,2.0,1.0,0.0,3.9000000953674316,0,0,1,0
6,1,4,2,5,4.0,2.0,7.664999961853027,4.0,0,0,1,0
6,3,5,3,15,1.0,1.0,0.0,4.900000095367432,0,0,1,0
6,3,4,3,0,2.0,1.0,7.340000152587891,4.800000190734863,0,0,1,0
6,2,2,2,0,0.0,0.0,0.0,2.4000000953674316,0,0,1,0
6,2,1,2,0,3.0,1.0,5.329999923706055,5.5,0,0,1,0
6,4,3,2,7,4.0,2.0,8.010000228881836,2.509999990463257,0,0,1,1
6,2,5,2,0,3.0,0.0,7.320000171661377,7.599999904632568,0,0,1,0
6,2,4,2,1,3.0,0.0,7.199999809265137,6.0,0,0,1,0
6,1,2,2,0,3.0,2.0,9.199999809265137,9.199999809265137,0,0,1,0
6,1,1,2,3,4.0,2.0,6.83299994468689,3.700000047683716,0,0,1,0
6,1,2,2,0,3.0,1.0,8.65999984741211,6.199999809265137,0,0,1,0
6,4,1,2,1,4.0,2.0,0.0,5.900000095367432,0,0,1,0
6,1,2,2,3,0.0,0.0,0.0,5.699999809265137,0,0,1,0
6,1,2,2,3,4.0,1.0,8.010000228881836,7.599999904632568,0,0,1,0
6,1,2,2,3,4.0,0.0,6.650000095367432,5.0,0,0,1,0
6,1,2,2,0,4.0,0.0,8.65999984741211,4.599999904632568,0,0,1,0
6,2,2,2,1,2.0,0.0,8.65999984741211,8.0,0,0,1,0
6,1,1,2,0,2.0,2.0,8.0,7.400000095367432,0,0,1,0
6,1,2,2,0,4.0,1.0,7.989999771118164,8.25,0,0,1,0
6,1,2,2,3,4.0,3.0,1.1,8.199999809265137,0,0,1,0
6,2,2,2,4,2.0,1.0,7.18999981880188,8.300000190734863,0,0,1,0
6,2,3,2,6,4.0,0.0,0.0,4.199999809265137,0,0,1,0
6,1,2,2,0,4.0,2.0,7.0,9.0,0,0,1,1
6,3,3,2,1,3.0,2.0,8.0,6.700000047683716,0,0,1,0
6,1,2,2,3,3.0,1.0,6.325000047683716,7.300000190734863,0,0,1,0
6,3,3,2,3,3.0,4.0,8.65999984741211,7.199999809265137,0,0,1,0
6,1,2,3,0,2.0,1.0,3.309999942779541,3.9000000953674316,0,0,1,0
6,2,1,2,0,2.0,1.0,5.0,3.950000047683716,0,0,1,0
6,3,6,2,0,4.0,2.0,10.0,7.849999904632568,0,0,1,1
6,4,3,2,0,4.0,1.0,10.0,4.900000095367432,0,0,1,0
6,1,9,3,3,4.0,0.0,8.65999984741211,8.300000190734863,0,0,1,0
6,2,5,2,0,2.0,0.0,7.989999771118164,7.400000095367432,0,0,1,0
6,4,6,2,4,3.0,0.0,7.329999923706055,8.199999809265137,0,0,1,0
6,5,3,2,0,4.0,1.0,7.0,7.400000095367432,0,0,1,0
6,4,1,2,1,3.0,0.0,6.0,7.299999952316284,0,0,1,0
6,4,2,2,0,4.0,1.0,7.559999942779541,2.3099999904632567,0,0,1,0
6,2,2,2,0,4.0,0.0,9.329999923706055,7.799999713897705,0,0,1,0
6,1,1,2,3,4.0,1.0,8.0,7.75,0,0,1,0
6,1,1,2,14,4.0,3.0,8.399999618530273,7.400000095367432,0,0,1,0
6,1,1,2,0,4.0,4.0,6.659999847412109,6.5,0,0,1,0
6,2,2,2,0,3.0,2.0,6.400000095367432,3.4000000953674316,0,0,1,0
6,3,1,2,0,4.0,3.0,9.329999923706055,8.199999809265137,0,0,1,0
6,1,3,2,1,4.0,0.0,7.320000171661377,7.900000095367432,0,0,1,0
6,1,1,2,0,4.0,0.0,0.0,5.800000190734863,0,0,1,0
